"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024233","2010-10","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","7.91",",,,W","1017.8","1,,,W","1001.3","1,,,W","9.73",",,,W","2.9",",W","85.2","0","0.0",",0","13",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20","","6","","20101017",",,0","20101031","+,,0","20101031","+,,0","","","20101009",",,0","20101006",",,0","2.8",",0,17,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,09,","20.0",",0,06,","355.7","0","201.6",",0","133.1",",,,0","","","79",",,,W","61",",,,W","93",",,,W","0",",,,0","11.83",",0","15.45",",,,0","8.21",",,,0","","","","","170",",X","210","1,X","","","","","","","11.6",",X","17.4","1,X","","","",""
"USW00024233","2010-11","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","2.90",",,,W","1018.3",",,,W","1001.4",",,,W","4.86",",,,W","3.6",",W","85.2","0","0.0",",0","21",",0","14",",0","1",",0","2",",0","1",",0","0",",0","5",",0","3",",0","1",",0","0",",0","20","","3","","20101124",",,0","20101123","+,,0","20101122",",,0","","","20101101",",,0","20101103",",,0","-10.0",",0,24,","25",",,0,23,+","64",",,0,22,","39.6",",,0,01,","23.3",",0,03,","719.8","0","364.1",",0","128.4",",,,0","","","80",",,,W","66",",,,W","91",",,,W","64",",,,0","6.20",",0","9.04",",,,0","3.35",",,,0","","","","","240",",X","230","2,X","","","","","","","16.1",",X","21.9","2,X","","","",""
"USW00024233","2010-12","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","1.60",",,,W","1012.1",",,,W","995.5",",,,W","4.20",",,,W","4.4",",W","85.2","0","0.0",",0","22",",0","13",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","16","","1","","20101231",",,0","20101231","+,,0","20101229",",,0","3","","20101212",",,0","20101212",",,0","-6.1",",0,31,","0",",,0,31,+","13",",,0,29,","55.6",",,0,12,","12.8",",0,12,","1096.1","0","376.3",",0","221.1",",,,0","","","75",",,,W","60",",,,W","89",",,,W","13",",,,0","6.20",",0","8.81",",,,0","3.58",",,,0","","","","","100",",X","110","1,X","","","","","","","17.0",",X","22.8","1,X","","","",""
"USW00024233","2011-01","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","2.58",",,,W","1022.2",",,,W","1005.4",",,,W","4.39",",,,W","3.5",",W","0.0","X","0.0",",X","20",",X","13",",X","0",",X","0",",X","1",",X","0",",X","7",",X","0",",X","0",",X","0",",X","25","","3","","20110102",",,X","20110131","+,,X","20110111",",,X","","","20110113",",,X","20110116",",,X","-3.9",",X,02,","0",",,X,31,+","71",",,X,11,","20.8",",,X,13,","12.8",",X,16,","1496.0","X","399.9",",X","126.8",",,,X","","","83",",,,W","71",",,,W","94",",,,W","71",",,,X","5.43",",X","7.90",",,,X","2.96",",,,X","","","","","210",",X","200",",X","","","","","","","13.0",",X","17.9",",X","","","",""
"USW00024233","2011-02","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","-0.48",",,,W","1018.6",",,,W","1001.7",",,,W","2.26",",,,W","3.9",",W","0.0","X","0.0",",X","16",",X","8",",X","0",",X","2",",X","1",",X","0",",X","12",",X","1",",X","0",",X","0",",X","16","","1","","20110226",",,X","20110224",",,X","20110223",",,X","","","20110214",",,X","20110212",",,X","-7.2",",X,26,","76",",,X,24,","51",",,X,23,","13.7",",,X,14,","12.2",",X,12,","1896.6","X","400.6",",X","77.6",",,,X","","","74",",,,W","59",",,,W","89",",,,W","51",",,,X","4.03",",X","7.24",",,,X","0.81",",,,X","","","","","190",",X","200",",X","","","","","","","15.6",",X","20.6",",X","","","",""
"USW00024233","2011-03","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","3.09",",,,W","1012.3",",,,W","995.6",",,,W","5.37",",,,W","4.4",",W","0.0","X","0.0",",X","24",",X","19",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","20","","","","20110304",",,X","20110331","+,,X","20110331","+,,X","","","20110309",",,X","20110323",",,X","0.6",",X,04,","0",",,X,31,+","0",",,X,31,+","37.3",",,X,09,","16.7",",X,23,","2238.4","X","341.8",",X","159.8",",,,X","","","77",",,,W","59",",,,W","93",",,,W","0",",,,X","7.31",",X","10.78",",,,X","3.84",",,,X","","","","","210",",X","200","1,X","","","","","","","17.0",",X","24.6","1,X","","","",""
"USW00024233","2011-04","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","2.74",",,,W","1018.4",",,,W","1001.6",",,,W","5.32",",,,W","3.8",",W","0.0","X","0.0",",X","21",",X","12",",X","1",",X","0",",W","0",",W","0",",X","0",",X","0",",X","0",",X","0",",X","17","","1","","20110407",",,X","20110430","+,,W","20110418",",,W","","","20110401",",,X","20110423",",,X","0.6",",X,07,","0",",,W,30,+","0",",T,W,18,","28.7",",,X,01,","18.9",",X,23,","2562.8","X","324.4",",X","113.6",",,,X","","","75",",,,W","55",",,,W","92",",,,W","0",",T,,W","7.52",",X","11.25",",,,X","3.79",",,,X","","","","","200",",X","160",",X","","","","","","","11.2",",X","16.1",",X","","","",""
"USW00024233","2011-05","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","5.28",",,,W","1017.1",",,,W","1000.4",",,,W","8.23",",,,W","3.2",",W","0.0","X","0.0",",X","14",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","13","","1","","20110512",",,X","20110531","+,,X","20110531","+,,X","","","20110514",",,X","20110520",",,X","3.3",",X,12,","0",",,X,31,+","0",",,X,31,+","24.6",",,X,14,","21.1",",X,20,","2781.1","X","218.3",",X","81.4",",,,X","","","70",",,,W","51",",,,W","87",",,,W","0",",,,X","11.29",",X","15.41",",,,X","7.17",",,,X","","","","","220",",X","220","3,X","","","","","","","11.6",",X","14.3","3,X","","","",""
"USW00024233","2011-06","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","9.00",",,,W","1016.9",",,,W","1000.4",",,,W","11.62",",,,W","3.1",",W","1.1","X","1.1",",X","11",",X","5",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","10",",X","0",",X","10","","","","20110617","+,,X","20110630","+,,W","20110630","+,,W","","","20110618",",,X","20110621","+,,X","7.8",",X,17,+","0",",,W,30,+","0",",,W,30,+","10.4",",,X,18,","25.6",",X,21,+","2875.8","X","94.7",",X","36.1",",,,X","","","71",",,,W","50",",,,W","89",",,,W","0",",,,W","15.21",",X","19.77",",,,X","10.65",",,,X","","","","","220",",X","220","1,X","","","","","","","11.2",",X","14.3","1,X","","","",""
"USW00024233","2011-07","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","10.22",",,,W","1017.3",",,,W","1000.8",",,,W","13.43",",,,W","3.4",",W","14.4","X","13.3",",X","7",",X","2",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","27",",X","0",",X","8","","1","","20110701",",,X","20110731","+,,W","20110731","+,,W","","","20110716",",,X","20110706",",,X","9.4",",X,01,","0",",,W,31,+","0",",,W,31,+","8.9",",,X,16,","28.9",",X,06,","27.8","X","27.8",",X","17.8",",,,X","","","66",",,,W","45",",,,W","86",",,,W","0",",,,W","17.86",",X","23.09",",,,X","12.64",",,,X","","","","","210",",X","220","5,X","","","","","","","10.3",",X","13.9","5,X","","","",""
"USW00024233","2011-08","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","11.10",",,,W","1017.2",",,,W","1000.8",",,,W","14.26",",,,W","2.6",",W","45.1","X","30.7",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","0",",X","6","","","","20110831","+,,X","20110831","+,,X","20110831","+,,X","","","20110822",",,X","20110821",",,X","11.1",",X,31,+","0",",,X,31,+","0",",,X,31,+","3.0",",,X,22,","30.6",",X,21,","44.2","X","16.4",",X","3.3",",,,X","","","65",",,,W","43",",,,W","86",",,,W","0",",,,X","18.79",",X","24.36",",,,X","13.23",",,,X","","","","","210",",X","220","2,X","","","","","","","11.6",",X","14.3","2,X","","","",""
"USW00024233","2011-09","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","10.79",",,,W","1017.5",",,,W","1001.0",",,,W","13.68",",,,W","2.8",",W","75.6","X","30.5",",X","7",",X","4",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","17",",X","0",",X","12","","","","20110929",",,X","20110930","+,,W","20110930","+,,W","","","20110926",",,X","20110911","+,,X","7.8",",X,29,","0",",,W,30,+","0",",,W,30,+","15.0",",,X,26,","29.4",",X,11,+","91.7","X","47.5",",X","32.9",",,,X","","","67",",,,W","47",",,,W","88",",,,W","0",",,,W","17.77",",X","23.05",",,,X","12.48",",,,X","","","","","200",",X","210",",X","","","","","","","13.4",",X","19.2",",X","","","",""
"USW00024233","2011-10","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","8.00",",,,W","1019.0",",,,W","1002.4",",,,W","9.43",",,,W","2.8",",W","75.6","X","0.0",",X","17",",X","10",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","1","","5","","20111026",",,X","20111031","+,,X","20111031","+,,X","","","20111011",",,X","20111018",",,X","2.8",",X,26,","0",",,X,31,+","0",",,X,31,+","22.6",",,X,11,","19.4",",X,18,","312.3","X","220.6",",X","87.6",",,,X","","","82",",,,W","65",",,,W","95",",,,W","0",",,,X","11.22",",X","14.44",",,,X","7.99",",,,X","","","","","190",",X","210","2,X","","","","","","","10.7",",X","13.4","2,X","","","",""
"USW00024233","2011-11","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","2.54",",,,W","1016.4","1,,,W","999.7","1,,,W","4.57",",,,W","3.5",",W","75.6","X","0.0",",X","16",",X","10",",X","1",",X","0",",W","0",",W","0",",X","4",",X","0",",X","0",",X","0",",X","11","","3","","20111120",",,X","20111130","+,,W","20111118",",,W","","","20111122",",,X","20111109",",,X","-2.8",",X,20,","0",",,W,30,+","0",",T,W,18,","44.7",",,X,22,","16.7",",X,09,","678.1","X","365.8",",X","131.1",",,,X","","","79",",,,W","62",",,,W","93",",,,W","0",",T,,W","6.14",",X","9.61",",,,X","2.67",",,,X","","","","","230",",X","230","2,X","","","","","","","14.3",",X","20.6","2,X","","","",""
"USW00024233","2011-12","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","1.79",",,,W","1026.3",",,,W","1009.4",",,,W","3.22",",,,W","2.6",",W","75.6","X","0.0",",X","11",",X","4",",X","0",",X","0",",X","0",",X","0",",X","14",",X","0",",X","0",",X","0",",X","19","","10","","20111213","+,,X","20111231","+,,X","20111231","+,,X","","","20111227",",,X","20111228",",,X","-3.3",",X,13,+","0",",,X,31,+","0",",,X,31,+","22.9",",,X,27,","11.7",",X,28,","1123.1","X","445.0",",X","57.1",",,,X","","","84",",,,W","72",",,,W","95",",,,W","0",",,,X","3.98",",X","6.83",",,,X","1.13",",,,X","","","","","190",",X","200",",X","","","","","","","17.0",",X","23.7",",X","","","",""
"USW00024233","2012-01","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","1.05",",,,W","1019.7",",,,W","1002.8",",,,W","3.07",",,,W","3.9",",W","0.0","X","0.0",",X","22",",X","18",",X","1",",X","6",",X","2",",X","0",",X","10",",X","2",",X","0",",X","0",",X","19","","","","20120115",",,X","20120120","+,,X","20120118",",,X","","","20120129",",,X","20120101",",,X","-3.3",",X,15,","76",",,X,20,+","173",",,X,18,","27.7",",,X,29,","12.8",",X,01,","1558.2","X","435.1",",X","173.3",",,,X","","","80",",,,W","65",",,,W","92",",,,W","245",",,,X","4.30",",X","7.05",",,,X","1.54",",,,X","","","","","240",",X","230",",X","","","","","","","17.4",",X","23.2",",X","","","",""
"USW00024233","2012-02","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","1.42",",,,W","1019.0",",,,W","1002.2",",,,W","4.25",",,,W","3.9",",W","0.0","X","0.0",",X","19",",X","12",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","0",",X","0",",X","14","","2","","20120227",",,X","20120229","+,,X","20120229","+,,X","","","20120217",",,X","20120206",",,X","-2.2",",X,27,","0",",,X,29,+","0",",T,X,29,+","17.3",",,X,17,","16.1",",X,06,","1908.9","X","350.7",",X","92.3",",,,X","","","74",",,,W","60",",,,W","89",",,,W","0",",T,,X","6.24",",X","9.28",",,,X","3.20",",,,X","","","","","190",",X","210",",X","","","","","","","13.0",",X","17.4",",X","","","",""
"USW00024233","2012-03","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","1.97",",,,W","1011.8",",,,W","995.2",",,,W","4.31",",,,W","4.2",",W","0.0","X","0.0",",X","22",",X","17",",X","1",",X","0",",X","0",",X","0",",X","4",",X","0",",X","0",",X","0",",X","17","","2","","20120307",",,X","20120331","+,,X","20120313",",,X","","","20120329",",,X","20120308",",,X","-1.7",",X,07,","0",",,X,31,+","23",",,X,13,","27.4",",,X,29,","15.6",",X,08,","2285.1","X","376.2",",X","183.0",",,,X","","","76",",,,W","58",",,,W","93",",,,W","23",",,,X","6.20",",X","9.55",",,,X","2.84",",,,X","","","","","160",",X","190","1,X","","","","","","","13.0",",X","19.2","1,X","","","",""
"USW00024233","2012-04","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","4.60",",,,W","1016.5",",,,W","999.8",",,,W","7.60",",,,W","3.4",",W","0.0","X","0.0",",X","17",",X","9",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","13","","","","20120407",",,X","20120430","+,,X","20120405",",,X","","","20120419",",,X","20120422",",,X","1.7",",X,07,","0",",,X,30,+","0",",T,X,05,","10.9",",,X,19,","23.3",",X,22,","2522.1","X","237.0",",X","68.1",",,,X","","","71",",,,W","50",",,,W","89",",,,W","0",",T,,X","10.43",",X","14.87",",,,X","5.99",",,,X","","","","","220",",X","220",",X","","","","","","","13.4",",X","18.3",",X","","","",""
"USW00024233","2012-05","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","5.56",",,,W","1019.4","1,,,W","1002.9","1,,,W","9.22",",,,W","3.4",",W","1.4","X","1.4",",X","10",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","7",",X","0",",X","7","","","","20120510",",,X","20120531","+,,X","20120531","+,,X","1","","20120503",",,X","20120514",",,X","3.9",",X,10,","0",",,X,31,+","0",",,X,31,+","18.5",",,X,03,","26.7",",X,14,","2691.1","X","169.0",",X","52.2",",,,X","","","64",",,,W","45",",,,W","82",",,,W","0",",,,X","12.93",",X","17.66",",,,X","8.19",",,,X","","","","","40",",X","200",",X","","","","","","","11.6",",X","14.3",",X","","","",""
"USW00024233","2012-06","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","8.49",",,,W","1016.9",",,,W","1000.4",",,,W","11.32",",,,W","3.1",",W","1.4","X","0.0",",X","14",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","8",",X","0",",X","10","","","","20120606",",,X","20120630","+,,X","20120630","+,,X","","","20120607",",,X","20120620",",,X","6.1",",X,06,","0",",,X,30,+","0",",,X,30,+","16.5",",,X,07,","24.4",",X,20,","2803.5","X","112.4",",X","75.1",",,,X","","","70",",,,W","52",",,,W","87",",,,W","0",",,,X","14.59",",X","18.69",",,,X","10.48",",,,X","","","","","210",",X","210","2,X","","","","","","","11.6",",X","15.6","2,X","","","",""
"USW00024233","2012-07","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","11.25",",,,W","1018.1",",,,W","1001.7",",,,W","13.92",",,,W","2.9",",W","17.9","X","16.5",",X","7",",X","2",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","21",",X","0",",X","7","","3","","20120704",",,X","20120731","+,,W","20120731","+,,W","5","","20120720",",,X","20120708",",,X","9.4",",X,04,","0",",,W,31,+","0",",,W,31,+","15.2",",,X,20,","28.3",",X,08,","29.3","X","29.3",",X","26.3",",,,X","","","69",",,,W","49",",,,W","86",",,,W","0",",,,W","17.92",",X","22.91",",,,X","12.93",",,,X","","","","","210",",X","210","2,X","","","","","","","11.2",",X","14.8","2,X","","","",""
"USW00024233","2012-08","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","11.18",",,,W","1017.2",",,,W","1000.9",",,,W","14.78",",,,W","2.8",",X","77.6","X","59.7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","4",",X","2","","","","20120824",",,X","20120831","+,,X","20120831","+,,X","","","20120821","+,,X","20120816",",,X","10.0",",X,24,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,21,+","34.4",",X,16,","39.4","X","10.1",",X","0.0",",T,,X","","","60",",,,W","41",",,,W","82",",,,W","0",",,,X","19.93",",X","25.86",",,,X","14.01",",,,X","","","","","10",",X","340",",X","","","","","","","8.9",",X","10.7",",X","","","",""
"USW00024233","2012-09","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","9.15",",,,W","1020.6",",,,W","1004.1",",,,W","12.52",",,,W","2.6",",X","91.2","X","13.6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","20",",X","1",",X","8","","3","","20120930",",,X","20120930","+,,X","20120930","+,,X","","","20120922","+,,X","20120907",",,X","7.8",",X,30,","0",",,X,30,+","0",",,X,30,+","0.3",",,X,22,+","32.2",",X,07,","91.1","X","51.7",",X","0.9",",,,X","","","63",",,,W","40",",,,W","87",",,,W","0",",,,X","17.06",",X","22.88",",,,X","11.24",",,,X","","","","","10",",X","20",",X","","","","","","","9.4",",X","10.7",",X","","","",""
"USW00024233","2012-10","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","6.70",",,,W","1016.7",",,,W","1000.1",",,,W","9.32",",,,W","3.5",",X","91.2","X","0.0",",X","16",",X","13",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","15","","1","","20121022",",,X","20121031","+,,X","20121031","+,,X","","","20121030",",,X","20121007","+,,X","3.3",",X,22,","0",",,X,31,+","0",",,X,31,+","34.5",",,X,30,","23.9",",X,07,+","284.2","X","193.1",",X","170.3",",,,X","","","73",",,,W","57",",,,W","88",",,,W","0",",,,X","12.10",",X","15.83",",,,X","8.38",",,,X","","","","","200",",X","210",",X","","","","","","","13.0",",X","17.0",",X","","","",""
"USW00024233","2012-11","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","4.76",",,,W","1015.7",",,,W","999.0",",,,W","6.57",",,,W","3.2",",X","91.2","X","0.0",",X","20",",X","15",",X","3",",X","0",",X","0",",X","0",",X","1",",X","0",",X","0",",X","0",",X","21","","4","","20121110",",,X","20121130","+,,X","20121130","+,,X","","","20121119",",,X","20121104",",,X","-0.6",",X,10,","0",",,X,30,+","0",",,X,30,+","54.1",",,X,19,","17.8",",X,04,","585.9","X","301.7",",X","210.5",",,,X","","","80",",,,W","66",",,,W","91",",,,W","0",",,,X","8.28",",X","11.33",",,,X","5.23",",,,X","","","","","190",",X","200",",X","","","","","","","14.8",",X","20.6",",X","","","",""
"USW00024233","2012-12","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","2.12",",,,W","1013.1",",,,W","996.5",",,,W","3.85",",,,W","3.8",",X","91.2","X","0.0",",X","27",",X","17",",X","0",",X","1",",X","0",",X","0",",X","3",",X","0",",X","0",",X","0",",X","22","","2","","20121221",",,X","20121218",",,X","20121218",",,X","","","20121216",",,X","20121201",",,X","-1.7",",X,21,","25",",,X,18,","15",",,X,18,","22.6",",,X,16,","13.3",",X,01,","991.0","X","405.1",",X","174.0",",,,X","","","81",",,,W","71",",,,W","90",",,,W","15",",,,X","5.26",",X","7.24",",,,X","3.29",",,,X","","","","","220",",X","220",",X","","","","","","","17.0",",X","26.4",",X","","","",""
"USW00024233","2013-01","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","0.68",",,,W","1023.9",",,,W","1007.0",",,,W","2.42",",,,W","2.9",",X","0.0","W","0.0",",X","17",",X","12",",X","1",",X","0",",X","0",",X","0",",X","16",",X","0",",X","0",",X","0",",X","14","","9","","20130113",",,X","20130131","+,,X","20130110",",,X","","","20130109",",,X","20130108",",,X","-4.4",",X,13,","0",",,X,31,+","0",",T,X,10,","38.4",",,X,09,","11.7",",X,08,","1452.3","W","461.3",",X","105.7",",,,X","","","82",",,,W","71",",,,W","93",",,,W","0",",T,,X","3.45",",X","6.11",",,,X","0.80",",,,X","","","","","200",",X","190",",X","","","","","","","13.9",",X","19.2",",X","","","",""
"USW00024233","2013-02","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","3.13",",,,W","1022.8",",,,W","1006.0",",,,W","5.25",",,,W","3.6",",X","0.0","W","0.0",",X","18",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","13","","4","","20130220",",,X","20130228","+,,X","20130228","+,,X","","","20130222",",,X","20130215",",,X","1.1",",X,20,","0",",,X,28,+","0",",,X,28,+","9.4",",,X,22,","13.3",",X,15,","1772.5","W","320.2",",X","40.3",",,,X","","","78",",,,W","64",",,,W","90",",,,W","0",",,,X","6.90",",X","9.47",",,,X","4.33",",,,X","","","","","220",",X","210",",X","","","","","","","13.4",",X","17.9",",X","","","",""
"USW00024233","2013-03","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","3.26",",,,W","1020.7",",,,W","1004.0",",,,W","6.18",",,,W","3.5",",X","0.0","W","0.0",",X","15",",X","8",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","0",",X","0",",X","14","","3","","20130304",",,X","20130331","+,,X","20130321",",,X","","","20130306",",,X","20130331",",,X","0.0",",X,04,","0",",,X,31,+","0",",T,X,21,","11.9",",,X,06,","20.6",",X,31,","2066.7","W","294.2",",X","69.7",",,,X","","","71",",,,W","53",",,,W","87",",,,W","0",",T,,X","8.84",",X","12.71",",,,X","4.98",",,,X","","","","","210",",X","200",",X","","","","","","","13.9",",X","19.7",",X","","","",""
"USW00024233","2013-04","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","4.48",",,,W","1021.3",",,,W","1004.6",",,,W","7.46",",,,W","3.7",",W","0.0","W","0.0",",W","16",",W","12",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","2",",W","0",",W","14","","","","20130416","+,,W","20130430","+,,W","20130430","+,,W","","","20130407",",,W","20130425",",,W","3.3",",W,16,+","0",",,W,30,+","0",",,W,30,+","39.1",",,W,07,","21.7",",W,25,","2302.6","W","235.9",",W","149.6",",,,W","","","70",",,,W","53",",,,W","87",",,,W","0",",,,W","10.47",",W","14.24",",,,W","6.70",",,,W","","","","","20",",W","10",",W","","","","","","","15.7",",W","20.1",",W","","","",""
"USW00024233","2013-05","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","7.61",",,,W","1019.3",",,,W","1002.7",",,,W","10.87",",,,W","3.2",",W","6.4","W","6.4",",W","12",",W","7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","9",",W","0",",W","10","","","","20130501",",,W","20130531","+,,W","20130531","+,,W","","","20130522","+,,W","20130506",",,W","3.3",",W,01,","0",",,W,31,+","0",",,W,31,+","13.7",",,W,22,+","30.6",",W,06,","2419.3","W","116.7",",W","60.5",",,,W","","","67",",,,W","47",",,,W","84",",,,W","0",",,,W","14.77",",W","19.63",",,,W","9.92",",,,W","","","","","250",",W","230",",W","","","","","","","12.5",",W","17.0",",W","","","",""
